node_id	name	name	MXR_score	MXR_rank
Compound_DB00128	L-Aspartic Acid		2.5172306321471527e-05	201.0
Compound_DB01224	Quetiapine		2.4840314747777493e-05	203.0
Compound_DB02546	Vorinostat		2.461564152173801e-05	204.0
Compound_DB00694	Daunorubicin		2.432199732106169e-05	205.0
Compound_DB08936	Chlorcyclizine		2.39082175556127e-05	207.0
Compound_DB01238	Aripiprazole		2.3635670281658844e-05	210.0
Compound_DB00679	Thioridazine		2.356176668754033e-05	211.0
Compound_DB08865	Crizotinib		2.3086641656732568e-05	212.0
Compound_DB00160	L-Alanine		2.2721524114931744e-05	213.0
Compound_DB00783	Estradiol		2.2281173057150376e-05	214.0
Compound_DB00441	Gemcitabine		2.2142699758810703e-05	215.0
Compound_DB06287	Temsirolimus		2.168566165067175e-05	216.0
Compound_DB00289	Atomoxetine		2.141671380833525e-05	217.0
Compound_DB00215	Citalopram		2.141216656546884e-05	218.0
Compound_DB00928	Azacitidine		2.137163214546813e-05	219.0
Compound_DB01049	Ergoloid mesylate		2.093954882064504e-05	220.0
Compound_DB00670	Pirenzepine		2.0720576590379203e-05	221.0
Compound_DB01024	Mycophenolic acid		2.0630616311980834e-05	222.0
Compound_DB01268	Sunitinib		2.057276739427765e-05	223.0
Compound_DB00245	Benzatropine		2.0097856426359044e-05	224.0
Compound_DB00444	Teniposide		2.00682191972212e-05	225.0
Compound_DB01359	Penbutolol		2.0053596816861915e-05	226.0
Compound_DB00554	Piroxicam		2.0042384157516093e-05	227.0
Compound_DB01186	Pergolide		1.9710310632165768e-05	228.0
Compound_DB01210	Levobunolol		1.9685608090886783e-05	229.0
Compound_DB01037	Selegiline		1.9683417045443235e-05	230.0
Compound_DB00859	Penicillamine		1.945432085738555e-05	231.0
Compound_DB00155	L-Citrulline		1.936384677494568e-05	232.0
Compound_DB00484	Brimonidine		1.9333287753528805e-05	233.0
Compound_DB00167	L-Isoleucine		1.907999536815632e-05	234.0
Compound_DB00964	Apraclonidine		1.9056391197848453e-05	235.0
Compound_DB00634	Sulfacetamide		1.904234919981424e-05	236.0
Compound_DB00715	Paroxetine		1.881853722368333e-05	237.0
Compound_DB01177	Idarubicin		1.88178980532906e-05	238.0
Compound_DB00620	Triamcinolone		1.8761025910926584e-05	239.0
Compound_DB00502	Haloperidol		1.866793615320275e-05	240.0
Compound_DB00156	L-Threonine		1.8635496977035022e-05	241.0
Compound_DB01204	Mitoxantrone		1.8404251831793776e-05	242.0
Compound_DB00454	Pethidine		1.815704474611889e-05	243.0
Compound_DB08808	Bupranolol		1.8127164839506605e-05	244.0
Compound_DB00247	Methysergide		1.791044616644156e-05	245.0
Compound_DB01092	Ouabain		1.7886446999925204e-05	246.0
Compound_DB00135	L-Tyrosine		1.7778146111379873e-05	247.0
Compound_DB00374	Treprostinil		1.7735438681434503e-05	248.0
Compound_DB00091	Cyclosporine		1.769256209755668e-05	249.0
Compound_DB08901	Ponatinib		1.7658639634605958e-05	250.0
Compound_DB00589	Lisuride		1.76105059118892e-05	251.0
Compound_DB09020	Bisacodyl		1.756109535856651e-05	252.0
Compound_DB01396	Digitoxin		1.7132465178090432e-05	253.0
Compound_DB01253	Ergonovine		1.697208877079784e-05	254.0
Compound_DB01104	Sertraline		1.6800397874781792e-05	255.0
Compound_DB00481	Raloxifene		1.675949028548163e-05	256.0
Compound_DB00836	Loperamide		1.657839801145219e-05	257.0
Compound_DB00246	Ziprasidone		1.6550879989359375e-05	258.0
Compound_DB00939	Meclofenamic acid		1.6468145210525044e-05	259.0
Compound_DB00143	Glutathione		1.6442828316977362e-05	260.0
Compound_DB00877	Sirolimus		1.6240698821815177e-05	261.0
Compound_DB00367	Levonorgestrel		1.620208089171132e-05	262.0
Compound_DB01424	Aminophenazone		1.61883989167922e-05	263.0
Compound_DB00541	Vincristine		1.617949788879629e-05	264.0
Compound_DB00765	Metyrosine		1.5945128285012676e-05	265.0
Compound_DB00959	Methylprednisolone		1.5927783835159304e-05	267.0
Compound_DB01175	Escitalopram		1.5826176751917732e-05	268.0
Compound_DB00134	L-Methionine		1.569999171920291e-05	269.0
Compound_DB00855	Aminolevulinic acid		1.5636856836417628e-05	270.0
Compound_DB00958	Carboplatin		1.5583754739257287e-05	271.0
Compound_DB00305	Mitomycin		1.557907567244621e-05	272.0
Compound_DB00784	Mefenamic acid		1.5494666034690244e-05	273.0
Compound_DB08860	Pitavastatin		1.5382542747876853e-05	274.0
Compound_DB00515	Cisplatin		1.4737886073987894e-05	275.0
Compound_DB00334	Olanzapine		1.4728471549162075e-05	276.0
Compound_DB01297	Practolol		1.469021700456865e-05	277.0
Compound_DB08916	Afatinib		1.4647777984652051e-05	278.0
Compound_DB00174	L-Asparagine		1.4639628672383144e-05	279.0
Compound_DB00129	L-Ornithine		1.4628347349387528e-05	280.0
Compound_DB00963	Bromfenac		1.4555524336130196e-05	282.0
Compound_DB00847	Cysteamine		1.4511098278327227e-05	283.0
Compound_DB00123	L-Lysine		1.4504339790454515e-05	284.0
Compound_DB08881	Vemurafenib		1.4255465536773364e-05	285.0
Compound_DB00573	Fenoprofen		1.4212476942932844e-05	286.0
Compound_DB01248	Docetaxel		1.4035258108417828e-05	287.0
Compound_DB01074	Perhexiline		1.3928323893082925e-05	288.0
Compound_DB01035	Procainamide		1.38405488591753e-05	289.0
Compound_DB01050	Ibuprofen		1.3807716501089291e-05	290.0
Compound_DB01295	Bevantolol		1.3776716152949109e-05	291.0
Compound_DB01009	Ketoprofen		1.3759720259769668e-05	292.0
Compound_DB06594	Agomelatine		1.366023519262106e-05	294.0
Compound_DB00656	Trazodone		1.3580106480799555e-05	296.0
Compound_DB00285	Venlafaxine		1.3394082158212444e-05	297.0
Compound_DB01206	Lomustine		1.3224727074524162e-05	298.0
Compound_DB04865	Homoharringtonine		1.3070357931359416e-05	299.0
Compound_DB01113	Papaverine		1.3011477763532711e-05	300.0
Compound_DB01176	Cyclizine		1.278440861719185e-05	301.0
Compound_DB00398	Sorafenib		1.2645497985386075e-05	304.0
Compound_DB00662	Trimethobenzamide		1.2443145707927372e-05	305.0
Compound_DB00813	Fentanyl		1.2310809127699945e-05	306.0
Compound_DB01041	Thalidomide		1.2310110224739887e-05	307.0
Compound_DB06663	Pasireotide		1.2246653570734953e-05	308.0
Compound_DB00936	Salicylic acid		1.2184462322673392e-05	309.0
Compound_DB01005	Hydroxyurea		1.2136054973855883e-05	310.0
Compound_DB05294	Vandetanib		1.2069371848941296e-05	311.0
Compound_DB00850	Perphenazine		1.206466243130095e-05	312.0
Compound_DB00989	Rivastigmine		1.2051887270386552e-05	313.0
Compound_DB00933	Mesoridazine		1.1678775772845893e-05	314.0
Compound_DB01018	Guanfacine		1.1610201479233847e-05	315.0
Compound_DB00947	Fulvestrant		1.1549986856316082e-05	316.0
Compound_DB00476	Duloxetine		1.1445733786080512e-05	317.0
Compound_DB04855	Dronedarone		1.138806524096604e-05	318.0
Compound_DB00688	Mycophenolate mofetil		1.1383755799546936e-05	319.0
Compound_DB00806	Pentoxifylline		1.1284907171214004e-05	320.0
Compound_DB08811	Tofisopam		1.124550028826859e-05	321.0
Compound_DB00887	Bumetanide		1.1191918473163936e-05	322.0
Compound_DB00361	Vinorelbine		1.1183741205614602e-05	323.0
Compound_DB00755	Tretinoin		1.116897429701792e-05	324.0
Compound_DB06151	Acetylcysteine		1.114949484876905e-05	325.0
Compound_DB00500	Tolmetin		1.1039922082964405e-05	328.0
Compound_DB00472	Fluoxetine		1.09938780759042e-05	330.0
Compound_DB01053	Benzylpenicillin		1.0939434608080794e-05	331.0
Compound_DB00523	Alitretinoin		1.0880755407479244e-05	332.0
Compound_DB00968	Methyldopa		1.0816870158917265e-05	333.0
Compound_DB00860	Prednisolone		1.0761065594511924e-05	334.0
Compound_DB00831	Trifluoperazine		1.0735794400537896e-05	335.0
Compound_DB00982	Isotretinoin		1.0697169323357913e-05	336.0
Compound_DB00934	Maprotiline		1.0672558225524942e-05	337.0
Compound_DB08797	Salicylamide		1.0668101350529813e-05	338.0
Compound_DB04837	Clofedanol		1.0656654651388857e-05	339.0
Compound_DB00695	Furosemide		1.055066677987276e-05	340.0
Compound_DB00675	Tamoxifen		1.05301639478175e-05	341.0
Compound_DB00277	Theophylline		1.0494874376891422e-05	342.0
Compound_DB01181	Ifosfamide		1.0487002257479532e-05	343.0
Compound_DB01034	Cerulenin		1.0448966624028505e-05	344.0
Compound_DB00674	Galantamine		1.0408250442996962e-05	345.0
Compound_DB00843	Donepezil		1.0387088776947008e-05	346.0
Compound_DB01623	Thiothixene		1.036180751933526e-05	348.0
Compound_DB00631	Clofarabine		1.0171982556134406e-05	350.0
Compound_DB00333	Methadone		1.016890450108927e-05	351.0
Compound_DB01229	Paclitaxel		1.0118048464848576e-05	352.0
Compound_DB04868	Nilotinib		1.0117812860789826e-05	353.0
Compound_DB06589	Pazopanib		1.0111802631957402e-05	354.0
Compound_DB01146	Diphenylpyraline		1.00284789369954e-05	355.0
Compound_DB00503	Ritonavir		1.0026910365315282e-05	356.0
Compound_DB01156	Bupropion		9.949557121283173e-06	357.0
Compound_DB06770	Benzyl alcohol		9.92775528271133e-06	358.0
Compound_DB01017	Minocycline		9.909869254797206e-06	359.0
Compound_DB01428	Oxybenzone		9.900475930679803e-06	360.0
Compound_DB00424	Hyoscyamine		9.813437720157144e-06	361.0
Compound_DB01136	Carvedilol		9.746055389329351e-06	362.0
Compound_DB01620	Pheniramine		9.7146608201859e-06	363.0
Compound_DB00857	Terbinafine		9.622254806543858e-06	364.0
Compound_DB01222	Budesonide		9.609317581582196e-06	365.0
Compound_DB00651	Dyphylline		9.50605451169104e-06	366.0
Compound_DB00290	Bleomycin		9.490984874555029e-06	367.0
Compound_DB00752	Tranylcypromine		9.352851021053266e-06	368.0
Compound_DB00338	Omeprazole		9.32485221616692e-06	369.0
Compound_DB01244	Bepridil		9.313811424748651e-06	370.0
Compound_DB00184	Nicotine		9.306849359829872e-06	371.0
Compound_DB04911	Oritavancin		9.246348470750064e-06	372.0
Compound_DB00647	Dextropropoxyphene		9.171810231277537e-06	373.0
Compound_DB00625	Efavirenz		9.168518832896445e-06	374.0
Compound_DB01393	Bezafibrate		9.155027727364864e-06	375.0
Compound_DB00722	Lisinopril		9.135334912043898e-06	376.0
Compound_DB00370	Mirtazapine		9.105630819294814e-06	377.0
Compound_DB00704	Naltrexone		9.103252240037675e-06	378.0
Compound_DB00864	Tacrolimus		9.088215204174773e-06	379.0
Compound_DB00125	L-Arginine		9.084714898249844e-06	380.0
Compound_DB01039	Fenofibrate		9.023877298652147e-06	381.0
Compound_DB00572	Atropine		8.955047937113554e-06	382.0
Compound_DB00807	Proparacaine		8.901685100215243e-06	383.0
Compound_DB00176	Fluvoxamine		8.851232648745384e-06	384.0
Compound_DB00544	Fluorouracil		8.828138040751167e-06	385.0
Compound_DB01118	Amiodarone		8.818532761374204e-06	386.0
Compound_DB00719	Azatadine		8.738697976939461e-06	387.0
Compound_DB01159	Halothane		8.699421451637538e-06	388.0
Compound_DB01407	Clenbuterol		8.674813375126067e-06	389.0
Compound_DB00768	Olopatadine		8.657275298524076e-06	390.0
Compound_DB00822	Disulfiram		8.630834660734043e-06	391.0
Compound_DB04835	Maraviroc		8.608742826675895e-06	392.0
Compound_DB00296	Ropivacaine		8.583875562170794e-06	393.0
Compound_DB01398	Salicylate-sodium		8.577129024224425e-06	394.0
Compound_DB01016	Glyburide		8.56365799138369e-06	395.0
Compound_DB08835	Spaglumic Acid		8.541450655818948e-06	396.0
Compound_DB01168	Procarbazine		8.539647150835225e-06	397.0
Compound_DB00736	Esomeprazole		8.523438531370149e-06	398.0
Compound_DB00422	Methylphenidate		8.516331217908341e-06	399.0
Compound_DB08801	Dimetindene		8.353798412537745e-06	401.0
Compound_DB08899	Enzalutamide		8.34687347935625e-06	402.0
Compound_DB00904	Ondansetron		8.343404544996638e-06	403.0
Compound_DB00792	Tripelennamine		8.332340823087081e-06	404.0
Compound_DB00582	Voriconazole		8.3066779556899e-06	405.0
Compound_DB01188	Ciclopirox		8.294440779690837e-06	406.0
Compound_DB01412	Theobromine		8.271561020661823e-06	407.0
Compound_DB00323	Tolcapone		8.233759584203769e-06	408.0
Compound_DB00366	Doxylamine		8.221273118920993e-06	409.0
Compound_DB01482	Fenethylline		8.218768951246517e-06	410.0
Compound_DB01267	Paliperidone		8.206637235216333e-06	411.0
Compound_DB00960	Pindolol		8.206456140601443e-06	412.0
Compound_DB00248	Cabergoline		8.162422908736751e-06	413.0
Compound_DB01550	Fenproporex		8.154757608470974e-06	414.0
Compound_DB00892	Oxybuprocaine		8.096010860637478e-06	415.0
Compound_DB00317	Gefitinib		8.085806385160572e-06	416.0
Compound_DB00139	Succinic acid		8.043013885112477e-06	417.0
Compound_DB00915	Amantadine		8.032079016345872e-06	418.0
Compound_DB01182	Propafenone		8.026462115217604e-06	419.0
Compound_DB01100	Pimozide		8.01104320217872e-06	420.0
Compound_DB00461	Nabumetone		7.953157208047761e-06	421.0
Compound_DB01440	Gamma Hydroxybutyric Acid		7.9504980662758e-06	422.0
Compound_DB00741	Hydrocortisone		7.9319603205849e-06	423.0
Compound_DB00673	Aprepitant		7.882989167182849e-06	424.0
Compound_DB00584	Enalapril		7.878558901037284e-06	425.0
Compound_DB01149	Nefazodone		7.871924186138145e-06	426.0
Compound_DB00359	Sulfadiazine		7.837411797193772e-06	427.0
Compound_DB01237	Bromodiphenhydramine		7.830181786227523e-06	428.0
Compound_DB00721	Procaine		7.812165213767205e-06	429.0
Compound_DB00619	Imatinib		7.77964243229561e-06	430.0
Compound_DB00641	Simvastatin		7.73631148819055e-06	431.0
Compound_DB00527	Cinchocaine		7.736002192767122e-06	432.0
Compound_DB00851	Dacarbazine		7.722940870559163e-06	433.0
Compound_DB01078	Deslanoside		7.700042806163945e-06	435.0
Compound_DB00511	Acetyldigitoxin		7.700042806163945e-06	436.0
Compound_DB00281	Lidocaine		7.662825661028755e-06	437.0
Compound_DB00283	Clemastine		7.618162376678309e-06	438.0
Compound_DB01056	Tocainide		7.590357682155166e-06	439.0
Compound_DB01015	Sulfamethoxazole		7.587531257560774e-06	440.0
Compound_DB01086	Benzocaine		7.570467881116919e-06	441.0
Compound_DB01626	Pargyline		7.538857289000176e-06	442.0
Compound_DB01303	Oxtriphylline		7.524889437005817e-06	443.0
Compound_DB00250	Dapsone		7.50859304726913e-06	444.0
Compound_DB00163	Vitamin E		7.506502268548547e-06	445.0
Compound_DB00882	Clomifene		7.489282664804674e-06	446.0
Compound_DB01390	Sodium bicarbonate		7.460341946728826e-06	447.0
Compound_DB01228	Encainide		7.457354775534625e-06	448.0
Compound_DB06616	Bosutinib		7.440495360222762e-06	449.0
Compound_DB01580	Oxprenolol		7.438264790335827e-06	450.0
Compound_DB00999	Hydrochlorothiazide		7.417141171075489e-06	451.0
Compound_DB00482	Celecoxib		7.403696214983719e-06	452.0
Compound_DB00340	Metixene		7.39875212389094e-06	453.0
Compound_DB00866	Alprenolol		7.339917543676954e-06	454.0
Compound_DB01046	Lubiprostone		7.281472040259812e-06	455.0
Compound_DB00507	Nitazoxanide		7.194938144423138e-06	457.0
Compound_DB00203	Sildenafil		7.185330810908921e-06	458.0
Compound_DB00468	Quinine		7.112807600956946e-06	459.0
Compound_DB00148	Creatine		7.11208295794903e-06	460.0
Compound_DB00925	Phenoxybenzamine		7.099250637489218e-06	461.0
Compound_DB00178	Ramipril		7.077953881198055e-06	462.0
Compound_DB01375	Dihydroxyaluminium		7.02532771795368e-06	463.0
Compound_DB00244	Mesalazine		7.002868776274592e-06	464.0
Compound_DB00263	Sulfisoxazole		6.880997788053157e-06	466.0
Compound_DB00196	Fluconazole		6.78355015369404e-06	467.0
Compound_DB00623	Fluphenazine		6.781107638712339e-06	468.0
Compound_DB00648	Mitotane		6.767236041645378e-06	469.0
Compound_DB01283	Lumiracoxib		6.626644213356205e-06	470.0
Compound_DB01161	Chloroprocaine		6.625615378558331e-06	471.0
Compound_DB00874	Guaifenesin		6.601030932985492e-06	472.0
Compound_DB00852	Pseudoephedrine		6.555065516072245e-06	473.0
Compound_DB00972	Azelastine		6.544963243002572e-06	474.0
Compound_DB06701	Dexmethylphenidate		6.533278980125363e-06	475.0
Compound_DB03255	Phenol		6.526326322496877e-06	476.0
Compound_DB00810	Biperiden		6.518466277618838e-06	477.0
Compound_DB00961	Mepivacaine		6.460034031230659e-06	478.0
Compound_DB04953	Ezogabine		6.45172128385665e-06	479.0
Compound_DB00132	Alpha-Linolenic Acid		6.418094771279018e-06	480.0
Compound_DB00830	Phenmetrazine		6.407186408029642e-06	481.0
Compound_DB01085	Pilocarpine		6.385988772698873e-06	482.0
Compound_DB00550	Propylthiouracil		6.369639932453558e-06	483.0
Compound_DB00821	Carprofen		6.340156083866815e-06	485.0
Compound_DB00797	Tolazoline		6.334736753302836e-06	486.0
Compound_DB00331	Metformin		6.327706465303057e-06	487.0
Compound_DB00756	Hexachlorophene		6.258841553210017e-06	488.0
Compound_DB00761	Potassium Chloride		6.253015753163444e-06	489.0
Compound_DB00825	Menthol		6.172423270923388e-06	490.0
Compound_DB00870	Suprofen		6.17034485303108e-06	491.0
Compound_DB00539	Toremifene		6.1544619638962366e-06	492.0
Compound_DB01115	Nifedipine		6.148300045024732e-06	493.0
Compound_DB00763	Methimazole		6.138593212477115e-06	494.0
Compound_DB00138	L-Cystine		6.134796473832775e-06	495.0
Compound_DB01299	Sulfadoxine		6.111840568148544e-06	496.0
Compound_DB01042	Melphalan		6.097775171055319e-06	497.0
Compound_DB00604	Cisapride		6.069668746866777e-06	498.0
Compound_DB00159	Icosapent		6.0558676184841394e-06	499.0
