node_id	name	name	MXR_score	MXR_rank	n_trials
Compound_DB01346	Quinidine barbiturate		2.5430925852604817e-05	141.0	
Compound_DB00865	Benzphetamine		2.5159738841484888e-05	142.0	
Compound_DB01397	Magnesium salicylate		2.5110217272233728e-05	143.0	
Compound_DB09017	Brotizolam		2.5079351301904137e-05	144.0	
Compound_DB01255	Lisdexamfetamine		2.3730248472317728e-05	145.0	
Compound_DB01553	Cloxazolam		2.3466806763876182e-05	146.0	
Compound_DB00168	Aspartame		2.3071642732585843e-05	148.0	
Compound_DB00191	Phentermine		2.30676208019258e-05	149.0	
Compound_DB00731	Nateglinide		2.28665631864984e-05	150.0	
Compound_DB00217	Bethanidine		2.224190421309252e-05	152.0	
Compound_DB00946	Phenprocoumon		2.176008442032534e-05	153.0	
Compound_DB00579	Mazindol		2.169158215260091e-05	154.0	
Compound_DB01365	Mephentermine		2.164977689609931e-05	155.0	
Compound_DB00514	Dextromethorphan		2.113142292113086e-05	156.0	
Compound_DB00914	Phenformin		2.1126343531963544e-05	157.0	
Compound_DB00474	Methohexital		2.0170741809179985e-05	159.0	
Compound_DB00344	Protriptyline		2.004058444342672e-05	160.0	
Compound_DB01142	Doxepin		1.985521705280085e-05	161.0	
Compound_DB00262	Carmustine		1.9648311441561067e-05	162.0	
Compound_DB00477	Chlorpromazine		1.937991213439131e-05	163.0	
Compound_DB01049	Ergoloid mesylate		1.935299773985338e-05	164.0	
Compound_DB00853	Temozolomide		1.922392155961551e-05	165.0	
Compound_DB00712	Flurbiprofen		1.8493958513309448e-05	166.0	
Compound_DB08799	Antazoline		1.83711874334571e-05	167.0	
Compound_DB06148	Mianserin		1.8130059193036937e-05	168.0	
Compound_DB00964	Apraclonidine		1.7911742672338282e-05	169.0	
Compound_DB01359	Penbutolol		1.764905609492048e-05	170.0	
Compound_DB00484	Brimonidine		1.748643254693555e-05	171.0	
Compound_DB00970	Dactinomycin		1.73983475982198e-05	172.0	
Compound_DB01210	Levobunolol		1.7281013944395673e-05	173.0	
Compound_DB01619	Phenindamine		1.7241251998573684e-05	174.0	
Compound_DB00192	Indecainide		1.7210216464580296e-05	175.0	
Compound_DB06803	Niclosamide		1.666769809102311e-05	176.0	
Compound_DB01273	Varenicline		1.6419683162119533e-05	177.0	
Compound_DB01030	Topotecan		1.6373227064344768e-05	178.0	
Compound_DB00392	Ethopropazine		1.6306859083341716e-05	179.0	
Compound_DB00997	Doxorubicin		1.62341462451069e-05	180.0	
Compound_DB00151	L-Cysteine		1.6186191650134382e-05	181.0	
Compound_DB00734	Risperidone		1.606704689091218e-05	182.0	
Compound_DB08808	Bupranolol		1.596711925837818e-05	183.0	
Compound_DB01186	Pergolide		1.5918806067806926e-05	184.0	
Compound_DB00133	L-Serine		1.5774740520638887e-05	185.0	
Compound_DB00740	Riluzole		1.576842764566572e-05	186.0	
Compound_DB00570	Vinblastine		1.5709808800547896e-05	187.0	
Compound_DB00247	Methysergide		1.5637949497862936e-05	188.0	
Compound_DB00589	Lisuride		1.5437071747800187e-05	190.0	
Compound_DB01234	Dexamethasone		1.542427997393799e-05	191.0	
Compound_DB01253	Ergonovine		1.5372527425359305e-05	192.0	
Compound_DB00773	Etoposide		1.5016160970421754e-05	193.0	
Compound_DB00443	Betamethasone		1.464749151290327e-05	195.0	
Compound_DB00433	Prochlorperazine		1.4615095055948604e-05	196.0	
Compound_DB08936	Chlorcyclizine		1.4581028863082258e-05	197.0	
Compound_DB00634	Sulfacetamide		1.4459418875958746e-05	198.0	
Compound_DB00135	L-Tyrosine		1.4410575728250128e-05	199.0	
