node_id	name	name	MXR_score	MXR_rank	n_trials
Compound_DB00190	Carbidopa		4.9929002748430345e-05	106.0	
Compound_DB01545	Ethyl loflazepate		4.282077337317887e-05	110.0	
Compound_DB01489	Camazepam		4.203699883037043e-05	111.0	
Compound_DB00991	Oxaprozin		4.1550181568616025e-05	113.0	
Compound_DB01399	Salsalate		3.85623697819071e-05	115.0	
Compound_DB06802	Nepafenac		3.7007337379852015e-05	117.0	
Compound_DB01577	Methamphetamine		3.699303943927748e-05	118.0	1.0
Compound_DB00726	Trimipramine		3.677396440671888e-05	120.0	
Compound_DB00682	Warfarin		3.639928786385824e-05	121.0	
Compound_DB01069	Promethazine		3.588893419287773e-05	122.0	
Compound_DB00420	Promazine		3.572518983090171e-05	123.0	
Compound_DB00182	Amphetamine		3.5200560662951634e-05	124.0	
Compound_DB01246	Alimemazine		3.5137112290487e-05	125.0	
Compound_DB00332	Ipratropium bromide		3.492757821491686e-05	126.0	
Compound_DB01576	Dextroamphetamine		3.490464032038668e-05	127.0	
Compound_DB00902	Methdilazine		3.4539512299557806e-05	128.0	
Compound_DB08996	Dimetacrine		3.444708559503473e-05	130.0	
Compound_DB01065	Melatonin		3.430030534845963e-05	131.0	2.0
Compound_DB01075	Diphenhydramine		3.428092619431343e-05	132.0	
Compound_DB00725	Homatropine Methylbromide		3.381049331089894e-05	133.0	
Compound_DB01239	Chlorprothixene		3.205587887457372e-05	134.0	
Compound_DB00751	Epinastine		3.187747231905063e-05	135.0	
Compound_DB01200	Bromocriptine		3.182745070629322e-05	136.0	
Compound_DB01346	Quinidine barbiturate		3.135593060934079e-05	138.0	
Compound_DB09017	Brotizolam		2.9787758526835145e-05	142.0	
Compound_DB01397	Magnesium salicylate		2.977061874220316e-05	143.0	
Compound_DB00865	Benzphetamine		2.905904154807565e-05	144.0	
Compound_DB01273	Varenicline		2.861464269254331e-05	145.0	
Compound_DB01030	Topotecan		2.856328687732526e-05	146.0	
Compound_DB00168	Aspartame		2.7932330840046832e-05	147.0	
Compound_DB01553	Cloxazolam		2.770708799100585e-05	150.0	
Compound_DB01255	Lisdexamfetamine		2.752475455451912e-05	151.0	
Compound_DB00731	Nateglinide		2.745309485583016e-05	152.0	
Compound_DB00191	Phentermine		2.7398389748986863e-05	153.0	
Compound_DB00217	Bethanidine		2.6215686524873245e-05	154.0	
Compound_DB00579	Mazindol		2.5849328682714163e-05	155.0	
Compound_DB01365	Mephentermine		2.5561376827164587e-05	156.0	
Compound_DB00946	Phenprocoumon		2.547907188252105e-05	157.0	
Compound_DB00914	Phenformin		2.501614726701072e-05	158.0	
Compound_DB00570	Vinblastine		2.445288105556045e-05	160.0	
Compound_DB00970	Dactinomycin		2.3822233040351712e-05	161.0	
Compound_DB00262	Carmustine		2.3693338525501405e-05	162.0	
Compound_DB00997	Doxorubicin		2.368643054180304e-05	163.0	
Compound_DB00514	Dextromethorphan		2.3490367684637057e-05	164.0	
Compound_DB00853	Temozolomide		2.346025290262023e-05	165.0	
Compound_DB00477	Chlorpromazine		2.319242932654765e-05	166.0	
Compound_DB01234	Dexamethasone		2.302025809243902e-05	167.0	
Compound_DB01142	Doxepin		2.293527055310224e-05	168.0	
Compound_DB00344	Protriptyline		2.2885650677086005e-05	169.0	
Compound_DB06803	Niclosamide		2.2565594860526328e-05	170.0	
Compound_DB00474	Methohexital		2.208599345577685e-05	171.0	
Compound_DB01254	Dasatinib		2.20021448273558e-05	172.0	
Compound_DB08799	Antazoline		2.1726836040230066e-05	173.0	
Compound_DB00443	Betamethasone		2.142920040986259e-05	174.0	
Compound_DB06148	Mianserin		2.103030794302532e-05	175.0	
Compound_DB00712	Flurbiprofen		2.0962480917740384e-05	176.0	
Compound_DB00762	Irinotecan		2.0902465885674864e-05	177.0	
Compound_DB00536	Guanidine		2.087907875695392e-05	178.0	
Compound_DB00170	Menadione		2.079782473128421e-05	179.0	
Compound_DB00104	Octreotide		2.0267444016647947e-05	181.0	
Compound_DB00445	Epirubicin		1.991563359630765e-05	182.0	
Compound_DB00563	Methotrexate		1.9546229966077355e-05	183.0	
Compound_DB01619	Phenindamine		1.9519886026608528e-05	184.0	
Compound_DB00192	Indecainide		1.945218955230652e-05	185.0	
Compound_DB01179	Podofilox		1.933890204300896e-05	186.0	
Compound_DB00643	Mebendazole		1.922940265650121e-05	187.0	
Compound_DB00390	Digoxin		1.910898475518657e-05	188.0	
Compound_DB00392	Ethopropazine		1.91028947431774e-05	189.0	
Compound_DB00773	Etoposide		1.89096707455977e-05	190.0	
Compound_DB01049	Ergoloid mesylate		1.854997151253564e-05	191.0	
Compound_DB00734	Risperidone		1.8489640686062595e-05	192.0	
Compound_DB08911	Trametinib		1.847941609180873e-05	193.0	
Compound_DB00151	L-Cysteine		1.8253610085408936e-05	194.0	
Compound_DB01590	Everolimus		1.8178449713579423e-05	195.0	
Compound_DB00740	Riluzole		1.811251920113672e-05	196.0	
Compound_DB00133	L-Serine		1.775880261177186e-05	198.0	
Compound_DB01103	Quinacrine		1.7632034512888966e-05	199.0	
Compound_DB01359	Penbutolol		1.749744196601662e-05	200.0	
Compound_DB00433	Prochlorperazine		1.7259167472600016e-05	201.0	
Compound_DB00679	Thioridazine		1.714715721349783e-05	203.0	
Compound_DB01210	Levobunolol		1.7107537855685294e-05	204.0	
Compound_DB01224	Quetiapine		1.698322012888628e-05	205.0	
Compound_DB00964	Apraclonidine		1.6873270480831288e-05	206.0	
Compound_DB00484	Brimonidine		1.686061852989773e-05	207.0	
Compound_DB00128	L-Aspartic Acid		1.6719932852850447e-05	208.0	
Compound_DB08936	Chlorcyclizine		1.6690437345001564e-05	210.0	
Compound_DB02546	Vorinostat		1.6491293635293193e-05	211.0	
Compound_DB00694	Daunorubicin		1.635596008968158e-05	212.0	
Compound_DB01186	Pergolide		1.6287657413907118e-05	213.0	
Compound_DB01238	Aripiprazole		1.6220958776946603e-05	214.0	
Compound_DB08808	Bupranolol		1.581883308391532e-05	218.0	
Compound_DB00289	Atomoxetine		1.5780412379833374e-05	219.0	
Compound_DB00247	Methysergide		1.552669664867947e-05	220.0	
Compound_DB08865	Crizotinib		1.5496581768208513e-05	221.0	
Compound_DB00634	Sulfacetamide		1.5274905304494777e-05	222.0	
Compound_DB00589	Lisuride		1.5256582275371266e-05	223.0	
Compound_DB00160	L-Alanine		1.5142950635731622e-05	224.0	
Compound_DB00783	Estradiol		1.4897829490876265e-05	225.0	
Compound_DB00135	L-Tyrosine		1.4855349248100096e-05	226.0	
Compound_DB01253	Ergonovine		1.481045689646412e-05	227.0	
Compound_DB00441	Gemcitabine		1.478177054926872e-05	228.0	
Compound_DB01268	Sunitinib		1.4769573109278668e-05	229.0	
Compound_DB06287	Temsirolimus		1.4503545189852734e-05	230.0	
Compound_DB00215	Citalopram		1.4478028257036933e-05	231.0	2.0
Compound_DB00928	Azacitidine		1.4196141647229728e-05	232.0	
Compound_DB00245	Benzatropine		1.4160532350613271e-05	233.0	
Compound_DB00670	Pirenzepine		1.3941950378984804e-05	234.0	
Compound_DB00502	Haloperidol		1.3912607449928864e-05	235.0	
Compound_DB00765	Metyrosine		1.3713510927209068e-05	236.0	
Compound_DB01024	Mycophenolic acid		1.3684611972024144e-05	237.0	
Compound_DB01037	Selegiline		1.3649296595798886e-05	238.0	
Compound_DB00939	Meclofenamic acid		1.3490773253230788e-05	239.0	
Compound_DB00554	Piroxicam		1.3486971572332192e-05	240.0	
Compound_DB00444	Teniposide		1.3408098015760663e-05	241.0	
Compound_DB01424	Aminophenazone		1.320575136515173e-05	242.0	
Compound_DB00859	Penicillamine		1.3126886088204891e-05	243.0	
Compound_DB00620	Triamcinolone		1.3106261730198567e-05	244.0	
Compound_DB00784	Mefenamic acid		1.3023588157356804e-05	245.0	
Compound_DB00155	L-Citrulline		1.2960493834221669e-05	246.0	
Compound_DB01297	Practolol		1.2839020850386928e-05	247.0	
Compound_DB00167	L-Isoleucine		1.2753037576915766e-05	248.0	
Compound_DB01177	Idarubicin		1.2631984668988304e-05	249.0	
Compound_DB00156	L-Threonine		1.2551708666998804e-05	250.0	
Compound_DB00715	Paroxetine		1.2525431985426422e-05	251.0	
Compound_DB00963	Bromfenac		1.250785645229019e-05	252.0	
Compound_DB01204	Mitoxantrone		1.2272460735446569e-05	253.0	
Compound_DB00454	Pethidine		1.219368568736721e-05	254.0	
Compound_DB01092	Ouabain		1.2076434767108194e-05	255.0	
Compound_DB00091	Cyclosporine		1.2035474402771131e-05	256.0	
Compound_DB00246	Ziprasidone		1.2025652922695164e-05	257.0	
Compound_DB01295	Bevantolol		1.1960319630951429e-05	258.0	
Compound_DB00374	Treprostinil		1.1899972197975037e-05	259.0	
Compound_DB06594	Agomelatine		1.1893725854408876e-05	260.0	
Compound_DB00836	Loperamide		1.1858047589491347e-05	261.0	
Compound_DB09020	Bisacodyl		1.1810278907400422e-05	262.0	
Compound_DB08901	Ponatinib		1.175927574806081e-05	263.0	
Compound_DB01396	Digitoxin		1.1559106829792614e-05	264.0	
Compound_DB01104	Sertraline		1.1350273436975095e-05	265.0	4.0
Compound_DB00958	Carboplatin		1.1331555470815502e-05	266.0	
Compound_DB00481	Raloxifene		1.1236676568435267e-05	267.0	
Compound_DB01113	Papaverine		1.1193819158226256e-05	268.0	
Compound_DB00959	Methylprednisolone		1.1183008484056276e-05	269.0	4.0
Compound_DB00285	Venlafaxine		1.1108838237486785e-05	270.0	
Compound_DB00541	Vincristine		1.103518067177966e-05	271.0	
Compound_DB00143	Glutathione		1.1002989415914456e-05	272.0	
Compound_DB00367	Levonorgestrel		1.097301592810934e-05	273.0	1.0
Compound_DB00573	Fenoprofen		1.089297472871902e-05	274.0	
Compound_DB00877	Sirolimus		1.0787699782079163e-05	275.0	2.0
Compound_DB00662	Trimethobenzamide		1.0777447571037724e-05	276.0	
Compound_DB00334	Olanzapine		1.0682968441006772e-05	277.0	
Compound_DB00134	L-Methionine		1.067421751107598e-05	278.0	
Compound_DB01175	Escitalopram		1.0671953033889992e-05	279.0	
Compound_DB00515	Cisplatin		1.0564205519064568e-05	281.0	
Compound_DB00305	Mitomycin		1.049249127765732e-05	282.0	
Compound_DB01050	Ibuprofen		1.0466574753229428e-05	283.0	1.0
Compound_DB00855	Aminolevulinic acid		1.0458968895236649e-05	284.0	
Compound_DB01009	Ketoprofen		1.0419793258514166e-05	285.0	
Compound_DB08860	Pitavastatin		1.0130169354825509e-05	286.0	
Compound_DB01035	Procainamide		9.904750118675969e-06	287.0	
Compound_DB00936	Salicylic acid		9.866589232787112e-06	288.0	
Compound_DB00129	L-Ornithine		9.833703568739156e-06	289.0	
Compound_DB00174	L-Asparagine		9.82265597186892e-06	290.0	
Compound_DB08811	Tofisopam		9.805472381212289e-06	291.0	
Compound_DB00123	L-Lysine		9.741508075591194e-06	292.0	
Compound_DB00847	Cysteamine		9.714859201512054e-06	293.0	
Compound_DB08916	Afatinib		9.713773293012604e-06	294.0	
Compound_DB01248	Docetaxel		9.710773186576411e-06	295.0	
Compound_DB08881	Vemurafenib		9.587582524123009e-06	296.0	
Compound_DB01018	Guanfacine		9.54758338353841e-06	298.0	
Compound_DB01176	Cyclizine		9.422694211044262e-06	300.0	
Compound_DB01074	Perhexiline		9.307558413263767e-06	301.0	
Compound_DB01041	Thalidomide		9.222099568190468e-06	302.0	1.0
Compound_DB00933	Mesoridazine		9.202272892993016e-06	303.0	
Compound_DB00656	Trazodone		9.18889990509355e-06	304.0	
Compound_DB00806	Pentoxifylline		9.182665424720194e-06	305.0	
Compound_DB00968	Methyldopa		9.11479675019635e-06	306.0	
Compound_DB00500	Tolmetin		9.101351539810806e-06	308.0	
Compound_DB01206	Lomustine		9.085090830726446e-06	309.0	
Compound_DB00850	Perphenazine		8.980645359243436e-06	310.0	
Compound_DB00277	Theophylline		8.80562857828162e-06	311.0	
Compound_DB04865	Homoharringtonine		8.725797000737068e-06	312.0	
Compound_DB00398	Sorafenib		8.543761588089767e-06	313.0	
Compound_DB08797	Salicylamide		8.491925820236864e-06	314.0	
Compound_DB00989	Rivastigmine		8.48941106574055e-06	315.0	
Compound_DB01005	Hydroxyurea		8.470579258264512e-06	316.0	
Compound_DB00813	Fentanyl		8.388192970918521e-06	318.0	
Compound_DB05294	Vandetanib		8.226854806263652e-06	320.0	
Compound_DB06663	Pasireotide		8.206075665335607e-06	321.0	
Compound_DB00651	Dyphylline		8.187238017050979e-06	322.0	
Compound_DB04837	Clofedanol		8.170542053366934e-06	323.0	
Compound_DB00476	Duloxetine		8.123570426890405e-06	324.0	
Compound_DB00887	Bumetanide		7.96143641203875e-06	325.0	2.0
Compound_DB00695	Furosemide		7.859095501762311e-06	326.0	
Compound_DB01428	Oxybenzone		7.844697700508771e-06	327.0	
Compound_DB00860	Prednisolone		7.713247850654756e-06	329.0	4.0
Compound_DB00947	Fulvestrant		7.6848999740963e-06	330.0	
Compound_DB01393	Bezafibrate		7.657936996316965e-06	331.0	
Compound_DB04855	Dronedarone		7.630102592600725e-06	332.0	
Compound_DB00472	Fluoxetine		7.612090860632314e-06	334.0	1.0
Compound_DB01146	Diphenylpyraline		7.566971104663968e-06	335.0	
Compound_DB01039	Fenofibrate		7.5585078100787875e-06	336.0	
Compound_DB00755	Tretinoin		7.540074292535496e-06	337.0	
Compound_DB01620	Pheniramine		7.491897498333121e-06	338.0	
Compound_DB00675	Tamoxifen		7.47287157968909e-06	339.0	
Compound_DB00361	Vinorelbine		7.447577588191768e-06	340.0	
Compound_DB00688	Mycophenolate mofetil		7.443780351146141e-06	341.0	
Compound_DB00523	Alitretinoin		7.415296623534133e-06	342.0	
Compound_DB06151	Acetylcysteine		7.379121834861158e-06	343.0	
Compound_DB00934	Maprotiline		7.308783469082983e-06	344.0	
Compound_DB01053	Benzylpenicillin		7.30475750914565e-06	345.0	
Compound_DB00982	Isotretinoin		7.302490140322394e-06	346.0	
Compound_DB01623	Thiothixene		7.3019978393245e-06	347.0	
Compound_DB01181	Ifosfamide		7.250174984899889e-06	348.0	
Compound_DB00831	Trifluoperazine		7.216533583903746e-06	349.0	
Compound_DB00843	Donepezil		7.204251049389597e-06	350.0	
Compound_DB01412	Theobromine		7.112502612905714e-06	352.0	
Compound_DB01482	Fenethylline		7.083768746762617e-06	353.0	
Compound_DB01398	Salicylate-sodium		7.080869846133829e-06	354.0	
Compound_DB00674	Galantamine		7.076975735328091e-06	355.0	
Compound_DB00333	Methadone		7.062727015531895e-06	356.0	
Compound_DB01136	Carvedilol		7.02834461046761e-06	357.0	1.0
Compound_DB01156	Bupropion		7.022118363582943e-06	358.0	
Compound_DB00424	Hyoscyamine		7.0120551919450685e-06	359.0	
Compound_DB00719	Azatadine		6.910392407323648e-06	360.0	
Compound_DB00807	Proparacaine		6.909992968630281e-06	361.0	
Compound_DB00631	Clofarabine		6.901358943073853e-06	362.0	
Compound_DB01034	Cerulenin		6.84219669605374e-06	363.0	
Compound_DB01222	Budesonide		6.82598402408326e-06	364.0	
Compound_DB00722	Lisinopril		6.78566637012752e-06	365.0	
Compound_DB01229	Paclitaxel		6.777317085504239e-06	366.0	
Compound_DB00290	Bleomycin		6.749760795368168e-06	367.0	
Compound_DB00857	Terbinafine		6.744421286166901e-06	368.0	
Compound_DB06589	Pazopanib		6.70964938600817e-06	369.0	
Compound_DB00503	Ritonavir		6.674566755284344e-06	370.0	
Compound_DB06770	Benzyl alcohol		6.651681102934432e-06	371.0	
Compound_DB00461	Nabumetone		6.641923615416503e-06	372.0	
Compound_DB01017	Minocycline		6.622193405240361e-06	373.0	
Compound_DB08801	Dimetindene		6.56602005202334e-06	375.0	
Compound_DB01303	Oxtriphylline		6.560372030402444e-06	376.0	
Compound_DB00792	Tripelennamine		6.531260492409122e-06	377.0	
Compound_DB00768	Olopatadine		6.511206860895802e-06	379.0	
Compound_DB01440	Gamma Hydroxybutyric Acid		6.509660753798357e-06	380.0	
Compound_DB00366	Doxylamine		6.471178939324423e-06	381.0	
Compound_DB00283	Clemastine		6.436991694698218e-06	382.0	
Compound_DB00370	Mirtazapine		6.407887393471018e-06	383.0	
Compound_DB00647	Dextropropoxyphene		6.4001787323396565e-06	384.0	
Compound_DB04868	Nilotinib		6.397016537309427e-06	385.0	
Compound_DB01228	Encainide		6.389749707595899e-06	386.0	
Compound_DB00892	Oxybuprocaine		6.379775209950716e-06	387.0	
Compound_DB00248	Cabergoline		6.368183684853218e-06	388.0	
Compound_DB00572	Atropine		6.340653286468716e-06	389.0	
Compound_DB00422	Methylphenidate		6.336068291511171e-06	390.0	2.0
Compound_DB01244	Bepridil		6.332685196456794e-06	391.0	
Compound_DB00184	Nicotine		6.326239050132509e-06	392.0	
Compound_DB00338	Omeprazole		6.3117517893560645e-06	393.0	
Compound_DB00704	Naltrexone		6.310370001930461e-06	394.0	
Compound_DB00544	Fluorouracil		6.303473223780563e-06	395.0	
Compound_DB04911	Oritavancin		6.293811645938257e-06	396.0	
Compound_DB00752	Tranylcypromine		6.272887158686677e-06	397.0	
Compound_DB01237	Bromodiphenhydramine		6.238313092873862e-06	398.0	
Compound_DB00625	Efavirenz		6.190538180623069e-06	399.0	
Compound_DB00721	Procaine		6.160710915837595e-06	400.0	
Compound_DB00960	Pindolol		6.133573212479328e-06	401.0	
Compound_DB01100	Pimozide		6.124530041570825e-06	402.0	
Compound_DB01078	Deslanoside		6.107445624721478e-06	403.0	
Compound_DB00511	Acetyldigitoxin		6.107445624721478e-06	404.0	
Compound_DB00864	Tacrolimus		6.106709318385775e-06	405.0	
Compound_DB00125	L-Arginine		6.087618801398101e-06	406.0	
Compound_DB00527	Cinchocaine		6.06911586223278e-06	407.0	
Compound_DB00507	Nitazoxanide		6.068747233117722e-06	408.0	
Compound_DB01407	Clenbuterol		6.038642773431316e-06	409.0	
Compound_DB00176	Fluvoxamine		5.979841817399041e-06	410.0	
Compound_DB00323	Tolcapone		5.899171678141491e-06	411.0	
Compound_DB01168	Procarbazine		5.874048419358088e-06	412.0	
Compound_DB01182	Propafenone		5.844303077702419e-06	413.0	
Compound_DB01016	Glyburide		5.835013000605201e-06	414.0	
Compound_DB00736	Esomeprazole		5.831885689856858e-06	415.0	
Compound_DB01118	Amiodarone		5.820250729018786e-06	416.0	
Compound_DB00822	Disulfiram		5.806449091908529e-06	417.0	
Compound_DB00904	Ondansetron		5.800843915169389e-06	418.0	
Compound_DB01159	Halothane		5.781558423986451e-06	419.0	
Compound_DB04835	Maraviroc		5.770888621510648e-06	420.0	
Compound_DB01267	Paliperidone		5.739824691157061e-06	421.0	
Compound_DB01283	Lumiracoxib		5.700354975721513e-06	422.0	
Compound_DB00741	Hydrocortisone		5.696970907101791e-06	423.0	
Compound_DB00340	Metixene		5.651461988816898e-06	424.0	
Compound_DB08835	Spaglumic Acid		5.630826151155908e-06	425.0	
Compound_DB00582	Voriconazole		5.621693701975023e-06	426.0	
Compound_DB00250	Dapsone		5.597794518902914e-06	427.0	
Compound_DB08899	Enzalutamide		5.582157332978398e-06	428.0	
Compound_DB01550	Fenproporex		5.579832559717651e-06	429.0	
Compound_DB01580	Oxprenolol		5.5727515272305465e-06	430.0	
Compound_DB00851	Dacarbazine		5.560431415140604e-06	431.0	
Compound_DB00866	Alprenolol		5.507550707067257e-06	432.0	
Compound_DB00915	Amantadine		5.495616287522617e-06	433.0	
Compound_DB01188	Ciclopirox		5.481592237745941e-06	434.0	
Compound_DB01161	Chloroprocaine		5.480527687354775e-06	435.0	
Compound_DB00317	Gefitinib		5.425554259368389e-06	436.0	
Compound_DB00296	Ropivacaine		5.418606655738255e-06	437.0	
Compound_DB01149	Nefazodone		5.416585508260366e-06	438.0	
Compound_DB00825	Menthol		5.412916209795118e-06	439.0	
Compound_DB00139	Succinic acid		5.3906929848460045e-06	440.0	
Compound_DB00584	Enalapril		5.380733322092314e-06	441.0	
Compound_DB00244	Mesalazine		5.363152067708337e-06	442.0	
Compound_DB00673	Aprepitant		5.345677812207526e-06	443.0	
Compound_DB00359	Sulfadiazine		5.228497952316517e-06	445.0	
Compound_DB00821	Carprofen		5.160000796534827e-06	446.0	
Compound_DB00870	Suprofen		5.153174566632998e-06	447.0	
Compound_DB01626	Pargyline		5.085897132825619e-06	449.0	
Compound_DB00604	Cisapride		5.057786130552238e-06	450.0	
Compound_DB06616	Bosutinib		5.047094113321389e-06	451.0	
Compound_DB00641	Simvastatin		5.043586736168696e-06	452.0	
Compound_DB00882	Clomifene		5.037469965848013e-06	453.0	
Compound_DB01015	Sulfamethoxazole		5.028292608877079e-06	454.0	
Compound_DB00925	Phenoxybenzamine		5.016187345337285e-06	455.0	
Compound_DB00163	Vitamin E		5.0130457197263626e-06	456.0	1.0
Compound_DB01390	Sodium bicarbonate		5.006801072022765e-06	457.0	
Compound_DB00178	Ramipril		4.964714748433804e-06	458.0	
Compound_DB00874	Guaifenesin		4.927323420515533e-06	459.0	
Compound_DB06288	Amisulpride		4.890479024310279e-06	460.0	
Compound_DB01046	Lubiprostone		4.884084109032953e-06	461.0	
Compound_DB00263	Sulfisoxazole		4.825343843653412e-06	462.0	
Compound_DB00619	Imatinib		4.814969440487058e-06	463.0	
Compound_DB00281	Lidocaine		4.8118816041447954e-06	464.0	
Compound_DB00482	Celecoxib		4.807101376039319e-06	465.0	
Compound_DB00999	Hydrochlorothiazide		4.790479878064156e-06	466.0	
Compound_DB00203	Sildenafil		4.788638651484108e-06	467.0	
Compound_DB00148	Creatine		4.734618165843575e-06	468.0	
Compound_DB01375	Dihydroxyaluminium		4.722021469914602e-06	470.0	
Compound_DB01086	Benzocaine		4.668893077158782e-06	471.0	
Compound_DB00468	Quinine		4.66732292887658e-06	472.0	
Compound_DB00852	Pseudoephedrine		4.636525925944495e-06	473.0	
Compound_DB00331	Metformin		4.624938253630718e-06	474.0	
Compound_DB00648	Mitotane		4.584832922788433e-06	475.0	
Compound_DB00623	Fluphenazine		4.584565324459465e-06	476.0	
Compound_DB00196	Fluconazole		4.576558382702528e-06	477.0	
Compound_DB00810	Biperiden		4.556276699977581e-06	478.0	
Compound_DB00421	Spironolactone		4.549721657685936e-06	479.0	
Compound_DB06701	Dexmethylphenidate		4.545607258640188e-06	480.0	
Compound_DB01056	Tocainide		4.518055583968571e-06	481.0	
Compound_DB03255	Phenol		4.496432241649208e-06	483.0	
Compound_DB01042	Melphalan		4.496397450013168e-06	484.0	
Compound_DB01085	Pilocarpine		4.413755991532211e-06	485.0	
Compound_DB00668	Epinephrine		4.364241561032488e-06	486.0	
Compound_DB00550	Propylthiouracil		4.3335643820143226e-06	487.0	
Compound_DB00972	Azelastine		4.333051611075707e-06	488.0	
Compound_DB00830	Phenmetrazine		4.32623765872128e-06	489.0	
Compound_DB00195	Betaxolol		4.32362055659742e-06	490.0	
Compound_DB04946	Iloperidone		4.314114291020474e-06	491.0	
Compound_DB00539	Toremifene		4.303771660861169e-06	492.0	
Compound_DB00279	Liothyronine		4.298124367483655e-06	493.0	
Compound_DB00132	Alpha-Linolenic Acid		4.296173304128211e-06	494.0	
Compound_DB00797	Tolazoline		4.290525947447549e-06	495.0	
Compound_DB00687	Fludrocortisone		4.286243736871509e-06	496.0	
Compound_DB01427	Amrinone		4.271299486493693e-06	497.0	
Compound_DB04953	Ezogabine		4.218432825228357e-06	498.0	9.0
Compound_DB00761	Potassium Chloride		4.206014871530508e-06	499.0	
